Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,SeasonFile,HomeElo,AwayElo,HomeForm,AwayForm,HomeFormAtHome,AwayFormAtAway,HomeH2H,AwayH2H,EloDiff,FormDiff,VenueFormDiff,H2HDiff,Target
2024-04-06,Everton,Burnley,1,0,H,1,0,H,M Oliver,12,6,3,1,11,13,3,5,2,1,0,1,season-2324.csv,1437.1244744518508,1355.798191126598,0.4,1.2,0.6,0.4,1.4,1.4,81.32628332525269,-0.7999999999999999,0.19999999999999996,0.0,1
2024-04-06,Fulham,Newcastle,0,1,A,0,0,D,S Allison,14,12,4,5,10,13,14,3,1,2,0,0,season-2324.csv,1453.4265299913454,1542.8995162668336,1.4,1.4,2.0,1.2,0.2,2.6,-89.47298627548821,0.0,0.8,-2.4,2
2024-04-06,Luton,Bournemouth,2,1,H,0,0,D,A Madley,19,8,9,1,7,14,7,2,0,0,0,0,season-2324.csv,1360.5882864800437,1455.3465526690054,0.4,2.6,0.8,1.0,0.0,3.0,-94.75826618896167,-2.2,-0.19999999999999996,-3.0,1
2024-04-06,Wolves,West Ham,1,2,A,1,0,H,T Harrington,14,11,7,4,15,7,4,4,5,2,0,0,season-2324.csv,1483.751832997879,1487.914117932185,1.4,1.2,1.8,0.8,1.2,1.8,-4.162284934305944,0.19999999999999996,1.0,-0.6000000000000001,2
2024-04-06,Brighton,Arsenal,0,3,A,0,1,A,J Brooks,10,20,2,7,14,13,8,7,1,2,0,0,season-2324.csv,1520.4660085386304,1688.0034383501827,1.0,2.6,2.2,2.6,1.4,1.4,-167.53742981155233,-1.6,-0.3999999999999999,0.0,2
2024-04-07,Man United,Liverpool,2,2,D,0,1,A,A Taylor,9,28,5,7,9,10,6,11,5,2,0,0,season-2324.csv,1576.782486235472,1708.0464053180967,0.8,2.6,2.0,2.4,0.8,2.0,-131.26391908262462,-1.8,-0.3999999999999999,-1.2,0
2024-04-07,Sheffield United,Chelsea,2,2,D,1,1,D,R Jones,11,6,6,3,12,10,7,6,4,2,0,0,season-2324.csv,1327.1583494264864,1522.5491559535183,0.4,1.8,0.4,1.6,0.8,2.0,-195.39080652703183,-1.4,-1.2000000000000002,-1.2,0
2024-04-07,Tottenham,Nott'm Forest,3,1,H,1,1,D,S Hooper,17,13,7,6,11,12,12,2,2,3,0,0,season-2324.csv,1583.5812410206167,1395.6007956804149,2.0,1.0,2.4,0.4,3.0,0.0,187.98044534020187,1.0,2.0,3.0,1
2024-04-13,Newcastle,Tottenham,4,0,H,2,0,H,T Robinson,18,11,5,2,14,12,16,3,0,4,0,0,season-2324.csv,1552.9146849295232,1586.9403588118898,2.0,2.0,1.8,1.2,1.2,1.8,-34.02567388236662,0.0,0.6000000000000001,-0.6000000000000001,1
2024-04-13,Brentford,Sheffield United,2,0,H,0,0,D,S Barrott,9,8,5,2,8,11,3,6,3,1,0,0,season-2324.csv,1445.9932395533765,1330.1020033099226,0.6,0.6,0.6,0.8,0.0,3.0,115.89123624345393,0.0,-0.20000000000000007,-3.0,1
2024-04-13,Burnley,Brighton,1,1,D,0,0,D,S Hooper,11,20,3,8,18,8,4,5,1,2,0,0,season-2324.csv,1350.3650571220937,1512.661388536878,1.2,0.8,1.0,0.8,1.2,1.2,-162.29633141478416,0.3999999999999999,0.19999999999999996,0.0,0
2024-04-13,Man City,Luton,5,1,H,1,0,H,J Brooks,33,4,13,2,7,6,12,1,1,0,0,0,season-2324.csv,1749.355187033174,1370.725231828097,2.2,0.8,2.2,0.2,3.0,0.0,378.62995520507684,1.4000000000000001,2.0,3.0,1
2024-04-13,Nott'm Forest,Wolves,2,2,D,1,1,D,C Pawson,18,11,9,4,15,10,10,1,2,3,0,0,season-2324.csv,1392.2416778891416,1471.3302950772238,1.0,0.8,1.4,1.4,0.6666666666666666,1.6666666666666667,-79.08861718808225,0.19999999999999996,0.0,-1.0,0
2024-04-13,Bournemouth,Man United,2,2,D,2,1,H,T Harrington,20,8,5,2,13,14,7,2,4,0,0,0,season-2324.csv,1445.209607320952,1577.9646043454125,2.0,1.0,2.0,1.4,1.2,1.8,-132.7549970244604,1.0,0.6000000000000001,-0.6000000000000001,0
2024-04-14,Liverpool,Crystal Palace,0,1,A,0,1,A,C Kavanagh,21,8,6,5,10,10,11,1,1,1,0,0,season-2324.csv,1706.8642872081564,1423.5779995779872,2.2,0.4,2.6,0.4,2.2,0.4,283.2862876301692,1.8000000000000003,2.2,1.8000000000000003,2
2024-04-14,West Ham,Fulham,0,2,A,0,1,A,S Attwell,15,18,4,10,6,13,8,3,1,2,0,0,season-2324.csv,1500.3356558528403,1443.4113613286559,1.2,0.8,1.2,1.0,2.0,0.8,56.92429452418446,0.3999999999999999,0.19999999999999996,1.2,2
2024-04-14,Arsenal,Aston Villa,0,2,A,0,0,D,D Coote,18,11,4,2,12,7,4,6,3,1,0,0,season-2324.csv,1695.8080583519352,1572.5838824169246,2.6,1.0,3.0,2.0,2.4,0.6,123.22417593501063,1.6,1.0,1.7999999999999998,2
2024-04-15,Chelsea,Everton,6,0,H,4,0,H,P Tierney,14,10,10,2,5,21,4,8,1,4,0,0,season-2324.csv,1519.6055020700821,1442.5576084563552,1.8,0.8,2.0,0.4,1.0,1.6,77.04789361372696,1.0,1.6,-0.6000000000000001,1
2024-04-20,Luton,Brentford,1,5,A,0,2,A,J Gillett,6,21,3,9,13,9,4,9,1,2,0,0,season-2324.csv,1369.4629895263015,1450.6755910210236,0.8,1.2,0.8,0.2,0.0,3.0,-81.2126014947221,-0.3999999999999999,0.6000000000000001,-3.0,2
2024-04-20,Sheffield United,Burnley,1,4,A,0,2,A,A Madley,18,16,11,9,10,9,11,2,1,0,0,0,season-2324.csv,1325.4196518422755,1352.4163906149968,0.6,1.2,0.4,0.4,1.4,1.4,-26.9967387727213,-0.6,0.0,0.0,2
2024-04-20,Wolves,Arsenal,0,2,A,0,1,A,P Tierney,5,24,3,9,14,9,1,2,3,2,0,0,season-2324.csv,1471.644246709297,1680.3407348905985,1.0,2.0,1.2,2.6,0.0,3.0,-208.69648818130145,-1.0,-1.4000000000000001,-3.0,2
2024-04-21,Everton,Nott'm Forest,2,0,H,1,0,H,A Taylor,7,8,4,3,15,9,6,4,3,2,0,0,season-2324.csv,1437.026469107989,1391.9277262570683,0.8,1.2,1.2,0.4,1.6666666666666667,0.6666666666666666,45.098742850920644,-0.3999999999999999,0.7999999999999999,1.0,1
2024-04-21,Aston Villa,Bournemouth,3,1,H,1,1,D,T Robinson,14,14,4,6,8,14,8,4,1,3,0,0,season-2324.csv,1588.0512058782613,1446.434020667803,1.6,2.0,1.4,1.0,0.8,2.0,141.61718521045827,-0.3999999999999999,0.3999999999999999,-1.2,1
2024-04-21,Crystal Palace,West Ham,5,2,H,4,1,H,G Scott,18,4,7,1,9,9,4,0,3,2,0,0,season-2324.csv,1441.4891474353894,1486.3420990926331,1.0,1.0,1.4,1.2,1.6,1.0,-44.85295165724369,0.0,0.19999999999999996,0.6000000000000001,1
2024-04-21,Fulham,Liverpool,1,3,A,1,1,D,C Pawson,12,14,5,7,5,11,1,4,3,0,0,0,season-2324.csv,1457.404918088863,1688.953139350754,1.4,1.6,1.8,2.0,1.0,1.6,-231.54822126189106,-0.20000000000000018,-0.19999999999999996,-0.6000000000000001,2
2024-04-23,Arsenal,Chelsea,5,0,H,1,0,H,S Hooper,27,7,10,1,12,11,4,2,2,2,0,0,season-2324.csv,1687.0513636445426,1525.1366414184483,2.0,2.2,2.4,1.2,2.0,0.8,161.91472222609423,-0.20000000000000018,1.2,1.2,1
2024-04-24,Wolves,Bournemouth,0,1,A,0,1,A,S Attwell,15,21,4,6,10,17,8,12,4,1,0,1,season-2324.csv,1464.933617955353,1442.2617258444714,0.4,1.4,1.2,0.8,2.0,0.8,22.671892110881572,-0.9999999999999999,0.3999999999999999,1.2,2
2024-04-24,Crystal Palace,Newcastle,2,0,H,0,0,D,T Bramall,20,7,7,2,10,15,7,2,3,3,0,0,season-2324.csv,1450.196975680262,1561.3174098147638,1.4,2.0,1.4,1.8,0.6,1.8,-111.12043413450169,-0.6000000000000001,-0.40000000000000013,-1.2000000000000002,1
2024-04-24,Everton,Liverpool,2,0,H,1,0,H,A Madley,16,23,6,7,6,13,4,13,0,3,0,0,season-2324.csv,1443.3228244655552,1695.090438557001,1.4,2.0,1.6,2.0,0.2,2.6,-251.76761409144592,-0.6000000000000001,-0.3999999999999999,-2.4,1
2024-04-24,Man United,Sheffield United,4,2,H,1,1,D,M Salisbury,25,10,13,4,7,9,9,4,0,1,0,0,season-2324.csv,1576.7401909985615,1313.6258909338583,1.2,0.4,1.6,0.8,2.0,0.8,263.11430006470323,0.7999999999999999,0.8,1.2,1
2024-04-25,Brighton,Man City,0,4,A,0,3,A,J Gillett,7,14,3,6,10,3,4,4,2,0,0,0,season-2324.csv,1510.6100550439749,1750.6174293349695,1.0,2.2,1.6,2.6,0.2,2.6,-240.00737429099468,-1.2000000000000002,-1.0,-2.4,2
2024-04-27,West Ham,Liverpool,2,2,D,1,0,H,A Taylor,11,28,8,8,8,10,5,8,0,2,0,0,season-2324.csv,1477.6342708477605,1680.7440275562897,0.8,1.4,1.2,2.0,0.6,2.4,-203.10975670852918,-0.5999999999999999,-0.8,-1.7999999999999998,0
2024-04-27,Fulham,Crystal Palace,1,1,D,0,0,D,S Attwell,9,14,2,4,11,15,5,9,0,2,0,0,season-2324.csv,1451.267618882616,1460.8041229479077,0.8,1.8,1.2,1.0,1.2,1.2,-9.536504065291638,-1.0,0.19999999999999996,0.0,0
2024-04-27,Man United,Burnley,1,1,D,0,0,D,J Brooks,27,16,10,7,7,11,6,5,1,3,0,0,season-2324.csv,1579.0564560136,1364.210151523414,1.2,1.2,2.0,1.0,2.6,0.2,214.84630449018596,0.0,1.0,2.4,0
2024-04-27,Newcastle,Sheffield United,5,1,H,1,1,D,T Harrington,20,15,7,5,9,10,4,5,0,0,0,0,season-2324.csv,1550.7102625471182,1311.3096259188198,2.0,0.2,2.2,0.2,2.4,0.6,239.40063662829834,1.8,2.0,1.7999999999999998,1
2024-04-27,Wolves,Luton,2,1,H,1,0,H,D Coote,13,9,5,6,14,14,4,4,3,1,0,0,season-2324.csv,1451.7997579339938,1359.210121783244,0.4,0.6,1.2,0.2,1.0,1.0,92.58963615074981,-0.19999999999999996,1.0,0.0,1
2024-04-27,Everton,Brentford,1,0,H,0,0,D,D England,18,10,1,4,10,12,6,6,1,2,0,0,season-2324.csv,1457.6692354662669,1460.9284587640811,2.0,1.8,2.0,0.8,1.4,1.4,-3.2592232978142874,0.19999999999999996,1.2,0.0,1
2024-04-27,Aston Villa,Chelsea,2,2,D,2,0,H,C Pawson,9,21,4,5,13,14,2,4,3,5,0,0,season-2324.csv,1592.223500701593,1521.3370339548978,2.0,1.6,2.0,1.2,1.2,1.8,70.88646674669508,0.3999999999999999,0.8,-0.6000000000000001,0
2024-04-28,Bournemouth,Brighton,3,0,H,1,0,H,P Tierney,15,13,6,1,14,10,8,2,2,2,0,0,season-2324.csv,1455.3955858658305,1504.677932241903,1.4,0.4,2.2,1.0,0.6,2.4,-49.28234637607238,0.9999999999999999,1.2000000000000002,-1.7999999999999998,1
2024-04-28,Tottenham,Arsenal,2,3,A,0,3,A,M Oliver,14,9,2,3,12,16,8,6,2,1,0,0,season-2324.csv,1578.5376339266493,1690.850971108093,1.4,2.4,2.4,2.6,0.8,2.0,-112.31333718144379,-1.0,-0.20000000000000018,-1.2,2
2024-04-28,Nott'm Forest,Man City,0,2,A,0,1,A,S Hooper,14,11,2,5,8,6,4,5,0,0,0,0,season-2324.csv,1385.6313708995021,1756.5495521370415,1.0,2.6,1.6,2.6,0.3333333333333333,2.3333333333333335,-370.91818123753933,-1.6,-1.0,-2.0,2
2024-05-02,Chelsea,Tottenham,2,0,H,1,0,H,R Jones,16,19,5,3,12,16,4,9,0,1,0,0,season-2324.csv,1525.662851947014,1569.17898187351,1.6,1.4,2.0,1.0,2.0,0.8,-43.516129926496205,0.20000000000000018,1.0,1.2,1
2024-05-03,Luton,Everton,1,1,D,1,1,D,T Robinson,18,10,5,3,14,12,8,7,1,3,0,0,season-2324.csv,1354.0297297684567,1465.2232449308929,0.6,2.4,0.8,0.4,3.0,0.0,-111.19351516243614,-1.7999999999999998,0.4,3.0,0
2024-05-04,Arsenal,Bournemouth,3,0,H,1,0,H,D Coote,25,7,9,2,16,12,6,1,2,3,0,0,season-2324.csv,1700.2096231612322,1464.2289736981638,2.4,1.4,2.4,1.4,2.6,0.2,235.9806494630684,1.0,1.0,2.4,1
2024-05-04,Brentford,Fulham,0,0,D,0,0,D,G Scott,7,15,3,3,3,6,7,6,1,1,0,0,season-2324.csv,1453.3744492994551,1448.9922288509636,1.6,0.8,1.2,1.4,2.0,1.0,4.38222044849158,0.8,-0.19999999999999996,1.0,0
2024-05-04,Burnley,Newcastle,1,4,A,0,3,A,A Taylor,17,23,5,11,8,8,4,11,2,2,0,0,season-2324.csv,1371.2613870122311,1553.3210855813697,1.2,2.0,1.0,1.2,0.0,3.0,-182.05969856913862,-0.8,-0.19999999999999996,-3.0,2
2024-05-04,Sheffield United,Nott'm Forest,1,3,A,1,1,D,C Kavanagh,17,15,5,4,9,7,5,3,0,1,1,0,season-2324.csv,1308.6988028845683,1382.3192531144969,0.2,0.8,0.4,0.2,0.0,3.0,-73.62045022992857,-0.6000000000000001,0.2,-3.0,2
2024-05-04,Man City,Wolves,5,1,H,3,0,H,C Pawson,20,2,12,1,4,17,6,0,0,4,0,0,season-2324.csv,1759.8616699220468,1456.980149948781,3.0,0.8,2.6,1.0,2.4,0.6,302.88151997326577,2.2,1.6,1.7999999999999998,1
2024-05-05,Brighton,Aston Villa,1,0,H,0,0,D,R Jones,15,2,8,1,13,10,7,3,2,1,0,0,season-2324.csv,1495.8445444095696,1587.8976827094768,0.4,1.6,1.4,2.0,0.0,3.0,-92.05313829990723,-1.2000000000000002,-0.6000000000000001,-3.0,1
2024-05-05,Chelsea,West Ham,5,0,H,3,0,H,A Madley,25,13,14,2,12,10,8,6,1,3,0,0,season-2324.csv,1534.3328648079605,1480.7794914058256,1.6,1.0,2.6,1.2,1.4,1.4,53.553373402134866,0.6000000000000001,1.4000000000000001,0.0,1
2024-05-05,Liverpool,Tottenham,4,2,H,2,0,H,P Tierney,25,11,13,6,14,12,8,3,1,4,0,0,season-2324.csv,1677.5988069982245,1560.5089690125635,1.0,0.8,2.0,0.8,1.6,1.0,117.089837985661,0.19999999999999996,1.2,0.6000000000000001,1
2024-05-06,Crystal Palace,Man United,4,0,H,2,0,H,J Gillett ,18,7,10,2,12,8,6,3,1,1,0,0,season-2324.csv,1463.0795129795601,1572.0052205247828,2.0,1.2,2.0,1.0,1.4,1.4,-108.92570754522262,0.8,1.0,0.0,1
2024-05-11,Fulham,Man City,0,4,A,0,1,A,A Taylor,1,16,1,9,9,6,1,7,1,0,1,0,season-2324.csv,1451.6438597523727,1761.7487277166997,1.0,3.0,1.4,2.6,0.0,3.0,-310.104867964327,-2.0,-1.2000000000000002,-3.0,2
2024-05-11,Bournemouth,Brentford,1,2,A,0,0,D,M Donohue,13,11,4,5,16,12,3,8,2,2,0,0,season-2324.csv,1461.5731350770095,1450.722818398046,1.4,1.6,2.6,0.8,0.6666666666666666,1.6666666666666667,10.850316678963509,-0.20000000000000018,1.8,-1.0,2
2024-05-11,Everton,Sheffield United,1,0,H,1,0,H,S Attwell,15,13,6,1,6,11,3,6,1,2,0,0,season-2324.csv,1464.6140020028417,1298.2277105055637,2.0,0.0,2.4,0.2,1.4,1.4,166.38629149727808,2.0,2.1999999999999997,0.0,1
2024-05-11,Newcastle,Brighton,1,1,D,1,1,D,D England,18,15,7,4,9,16,8,4,3,4,0,0,season-2324.csv,1560.7317115098583,1505.903637792243,2.4,0.8,2.6,0.4,1.6,1.0,54.828073717615325,1.5999999999999999,2.2,0.6000000000000001,0
2024-05-11,Tottenham,Burnley,2,1,H,1,1,D,J Gillett,21,7,9,3,10,14,9,3,3,5,0,0,season-2324.csv,1555.8513153869521,1363.8507610837426,0.6,1.0,1.8,1.2,2.4,0.6,192.00055430320958,-0.4,0.6000000000000001,1.7999999999999998,1
2024-05-11,West Ham,Luton,3,1,H,0,1,A,M Oliver,24,4,8,1,9,15,7,6,1,3,0,0,season-2324.csv,1474.6911843251123,1354.6389726965078,0.8,0.8,0.8,0.0,3.0,0.0,120.05221162860448,0.0,0.8,3.0,1
2024-05-11,Wolves,Crystal Palace,1,3,A,0,2,A,T Bramall,13,13,7,3,13,12,8,3,3,2,0,1,season-2324.csv,1455.093092154128,1473.623700488183,0.8,2.6,1.2,1.0,0.6,2.4,-18.530608334054932,-1.8,0.19999999999999996,-1.7999999999999998,2
2024-05-11,Nott'm Forest,Chelsea,2,3,A,1,1,D,T Harrington,20,12,4,5,14,8,5,6,2,3,0,0,season-2324.csv,1392.7903454935015,1540.4211718886738,0.8,2.0,1.0,0.8,1.6666666666666667,0.6666666666666666,-147.63082639517233,-1.2,0.19999999999999996,1.0,2
2024-05-12,Man United,Arsenal,0,1,A,0,1,A,P Tierney,14,11,2,5,5,6,4,7,0,2,0,0,season-2324.csv,1561.46103301616,1702.8654617823865,1.2,2.4,1.6,2.6,1.2,1.8,-141.4044287662266,-1.2,-1.0,-0.6000000000000001,2
2024-05-13,Aston Villa,Liverpool,3,3,D,1,2,A,S Hooper,19,14,5,7,11,15,5,4,1,1,0,0,season-2324.csv,1577.8385893268035,1682.256460623836,1.6,1.4,1.6,1.6,0.2,2.6,-104.41787129703243,0.20000000000000018,0.0,-2.4,0
2024-05-14,Tottenham,Man City,0,2,A,0,0,D,C Kavanagh,10,8,5,5,14,11,7,4,3,3,0,0,season-2324.csv,1559.1462499591764,1766.14406507312,0.6,3.0,2.4,2.6,2.0,0.8,-206.9978151139435,-2.4,-0.20000000000000018,1.2,2
2024-05-15,Brighton,Chelsea,1,2,A,0,1,A,M Salisbury,12,13,2,6,13,14,4,6,2,2,0,1,season-2324.csv,1509.8463609810885,1548.7774709712862,1.0,2.0,1.4,1.2,1.6,1.0,-38.93110999019768,-1.0,0.19999999999999996,0.6000000000000001,2
2024-05-15,Man United,Newcastle,3,2,H,1,0,H,R Jones,17,21,8,8,16,7,9,9,3,3,0,0,season-2324.csv,1552.929869242966,1556.7889883210128,1.0,2.0,1.6,1.2,1.0,1.6,-3.8591190780466604,-1.0,0.40000000000000013,-0.6000000000000001,1
2024-05-19,Arsenal,Everton,2,1,H,1,1,D,M Oliver,26,5,5,2,8,11,8,1,4,3,0,0,season-2324.csv,1711.3966255555804,1468.3350182129311,3.0,2.6,2.4,0.4,1.8,1.2,243.06160734264927,0.3999999999999999,2.0,0.6000000000000001,1
2024-05-19,Brentford,Newcastle,2,4,A,0,3,A,S Hooper,10,12,5,7,15,11,3,0,4,4,0,0,season-2324.csv,1463.546656428464,1549.2187386507458,2.0,1.4,1.4,1.2,0.2,2.6,-85.67208222228169,0.6000000000000001,0.19999999999999996,-2.4,2
2024-05-19,Brighton,Man United,0,2,A,0,0,D,C Pawson,17,11,3,4,10,9,7,5,1,3,0,0,season-2324.csv,1498.3869753132967,1560.500118913233,0.8,1.4,1.2,0.4,2.4,0.6,-62.11314359993639,-0.5999999999999999,0.7999999999999999,1.7999999999999998,2
2024-05-19,Burnley,Nott'm Forest,1,2,A,0,2,A,G Scott,20,12,3,6,11,5,4,3,1,0,0,0,season-2324.csv,1360.5558265115183,1384.434046410889,1.0,0.8,1.0,0.8,1.0,1.0,-23.878219899370833,0.19999999999999996,0.19999999999999996,0.0,2
2024-05-19,Chelsea,Bournemouth,2,1,H,1,0,H,A Taylor,16,22,6,5,5,9,6,5,2,3,0,0,season-2324.csv,1560.236856639078,1448.7492970465914,2.6,1.2,2.6,1.2,1.6,1.0,111.4875595924866,1.4000000000000001,1.4000000000000001,0.6000000000000001,1
2024-05-19,Crystal Palace,Aston Villa,5,0,H,2,0,H,D Bond,15,8,9,2,10,8,2,4,1,4,0,0,season-2324.csv,1485.6522231965203,1578.2533309751784,2.6,1.6,2.0,1.4,0.8,2.0,-92.60110777865816,1.0,0.6000000000000001,-1.2,1
2024-05-19,Liverpool,Wolves,2,0,H,2,0,H,C Kavanagh,36,4,14,3,14,11,10,2,1,1,0,1,season-2324.csv,1681.841718975461,1443.0645694457908,1.6,0.6,2.0,0.4,2.4,0.6,238.77714952967017,1.0,1.6,1.7999999999999998,1
2024-05-19,Luton,Fulham,2,4,A,1,2,A,M Donohue,15,15,6,7,15,20,4,4,5,4,0,0,season-2324.csv,1350.041970392775,1447.2485223959525,0.2,1.0,1.0,1.0,0.0,3.0,-97.20655200317742,-0.8,0.0,-3.0,2
2024-05-19,Man City,West Ham,3,1,H,2,1,H,J Brooks,28,3,12,2,3,12,11,2,0,1,0,0,season-2324.csv,1772.8983653856876,1479.288186628845,3.0,0.8,2.6,1.2,2.6,0.2,293.6101787568425,2.2,1.4000000000000001,2.4,1
2024-05-19,Sheffield United,Tottenham,0,3,A,0,1,A,A Madley,6,18,1,9,11,9,2,6,2,0,0,0,season-2324.csv,1294.5066942954743,1552.3919496466087,0.0,0.6,0.4,0.2,0.8,2.0,-257.88525535113445,-0.6,0.2,-1.2,2
2024-08-16,Man United,Fulham,1,0,H,0,0,D,R Jones,14,10,5,2,12,10,7,8,2,3,0,0,season-2425.csv,1567.7359955238924,1459.1890743524625,1.4,1.0,1.6,1.6,2.0,0.8,108.54692117142986,0.3999999999999999,0.0,1.2,1
2024-08-17,Ipswich,Liverpool,0,2,A,0,0,D,T Robinson,7,18,2,5,9,18,2,10,3,1,0,0,season-2425.csv,1334.6745151397897,1675.237665040141,1.0,1.6,1.0,1.2,1.0,1.0,-340.5631499003514,-0.6000000000000001,-0.19999999999999996,0.0,2
2024-08-17,Arsenal,Wolves,2,0,H,1,0,H,J Gillett,18,9,6,3,17,14,8,2,2,2,0,0,season-2425.csv,1703.2619822676556,1443.423308960048,3.0,0.6,2.4,0.4,3.0,0.0,259.8386733076077,2.4,2.0,3.0,1
2024-08-17,Everton,Brighton,0,3,A,0,1,A,S Hooper,9,10,1,5,8,8,1,5,1,1,1,0,season-2425.csv,1467.4830793124302,1488.2067439913108,2.0,0.8,3.0,0.6,1.0,1.6,-20.723664678880596,1.2,2.4,-0.6000000000000001,2
2024-08-17,Newcastle,Southampton,1,0,H,1,0,H,C Pawson,3,19,1,4,15,16,3,12,2,4,1,0,season-2425.csv,1556.3761347103061,1344.349403540091,2.0,0.2,2.2,0.2,2.6,0.2,212.02673117021504,1.8,2.0,2.4,1
2024-08-17,Nott'm Forest,Bournemouth,1,1,D,1,0,H,M Oliver,14,13,8,4,17,8,2,6,1,3,0,0,season-2425.csv,1401.4988087271126,1446.7766553272133,1.2,1.2,1.0,0.6,0.5,2.0,-45.2778466001007,0.0,0.4,-1.5,0
2024-08-17,West Ham,Aston Villa,1,2,A,1,1,D,T Harrington,14,15,3,3,18,11,5,3,1,2,0,0,season-2425.csv,1478.4425269470526,1564.7695431502166,0.8,1.0,1.2,0.8,1.6,1.0,-86.32701620316402,-0.19999999999999996,0.3999999999999999,0.6000000000000001,2
2024-08-18,Brentford,Crystal Palace,2,1,H,1,0,H,S Barrott,9,14,5,6,6,15,4,7,1,5,0,0,season-2425.csv,1455.750990614943,1495.940733312897,1.4,2.6,1.2,1.6,0.8,1.4,-40.18974269795399,-1.2000000000000002,-0.40000000000000013,-0.5999999999999999,1
2024-08-18,Chelsea,Man City,0,2,A,0,1,A,A Taylor,10,11,3,5,12,9,4,3,1,1,0,0,season-2425.csv,1561.7601906741725,1761.1346974667533,3.0,3.0,3.0,3.0,0.4,2.2,-199.37450679258086,0.0,0.0,-1.8000000000000003,2
2024-08-19,Leicester,Tottenham,1,1,D,0,1,A,C Kavanagh,7,15,3,7,11,12,2,13,1,1,0,0,season-2425.csv,1383.520548276841,1555.0086306716128,1.0,1.2,1.4,0.8,0.6,2.4,-171.4880823947717,-0.19999999999999996,0.5999999999999999,-1.7999999999999998,0
2024-08-24,Brighton,Man United,2,1,H,1,0,H,C Pawson,14,11,5,4,9,13,4,4,1,2,0,0,season-2425.csv,1500.1746660525705,1572.5716593455072,1.4,1.8,0.6,1.0,2.4,0.6,-72.39699329293671,-0.40000000000000013,-0.4,1.7999999999999998,1
2024-08-24,Crystal Palace,West Ham,0,2,A,0,0,D,R Jones,14,18,2,3,9,17,3,3,1,1,0,0,season-2425.csv,1487.3646455717317,1468.3368139134961,2.0,0.8,2.4,0.6,2.0,0.8,19.027831658235527,1.2,1.7999999999999998,1.2,2
2024-08-24,Fulham,Leicester,2,1,H,1,1,D,D Bond,18,10,6,4,14,13,7,5,2,2,0,0,season-2425.csv,1454.3534105308477,1385.8238826317956,1.0,1.0,0.8,0.4,1.8,1.2,68.52952789905203,0.0,0.4,0.6000000000000001,1
2024-08-24,Man City,Ipswich,4,1,H,3,1,H,M Salisbury,14,1,5,1,4,15,10,1,2,3,0,0,season-2425.csv,1768.0866757196648,1330.8509041046807,3.0,0.0,2.6,1.0,1.0,1.0,437.23577161498406,3.0,1.6,0.0,1
2024-08-24,Southampton,Nott'm Forest,0,1,A,0,0,D,S Barrott,5,23,1,8,14,14,4,10,3,3,0,0,season-2425.csv,1341.3596008792488,1400.2186641298622,0.2,1.4,0.2,1.4,0.0,3.0,-58.85906325061342,-1.2,-1.2,-3.0,2
2024-08-24,Tottenham,Everton,4,0,H,2,0,H,A Taylor,13,10,7,1,11,15,12,5,0,0,0,0,season-2425.csv,1552.7052963166582,1455.5151572511704,1.4,1.4,1.8,0.4,2.2,0.4,97.19013906548776,0.0,1.4,1.8000000000000003,1
2024-08-24,Aston Villa,Arsenal,0,2,A,0,0,D,M Oliver,11,9,3,4,8,15,4,1,1,3,0,0,season-2425.csv,1574.875256183773,1705.6171452563365,1.0,3.0,1.8,2.6,1.2,1.8,-130.74188907256348,-2.0,-0.8,-0.6000000000000001,2
2024-08-25,Bournemouth,Newcastle,1,1,D,1,0,H,D Coote,16,14,4,5,19,8,8,9,2,2,0,0,season-2425.csv,1448.0567999244638,1559.3659373711484,0.8,2.0,2.0,1.8,1.2,1.2,-111.30913744668464,-1.2,0.19999999999999996,0.0,0
2024-08-25,Wolves,Chelsea,2,6,A,2,2,D,D England,12,14,4,8,13,13,5,5,2,3,0,0,season-2425.csv,1441.0681459713671,1554.808212421261,0.6,2.4,0.6,1.6,2.0,0.8,-113.7400664498939,-1.7999999999999998,-1.0,1.2,2
2024-08-25,Liverpool,Brentford,2,0,H,1,0,H,S Attwell,19,8,8,2,10,7,9,4,2,3,0,0,season-2425.csv,1679.0612760752501,1464.3270783561084,2.2,1.4,2.4,1.4,2.4,0.6,214.73419771914178,0.8000000000000003,1.0,1.7999999999999998,1
2024-08-31,Arsenal,Brighton,1,1,D,1,0,H,C Kavanagh,11,22,7,4,12,7,3,7,3,2,1,0,season-2425.csv,1714.4498450355604,1509.6684438747059,3.0,1.4,2.4,1.2,1.8,1.2,204.78140116085456,1.6,1.2,0.6000000000000001,0
2024-08-31,Brentford,Southampton,3,1,H,1,0,H,J Smith,20,18,7,6,10,7,2,8,2,1,0,0,season-2425.csv,1461.376691092389,1330.4656852009362,1.4,0.2,1.6,0.2,2.25,0.75,130.91100589145276,1.2,1.4000000000000001,1.5,1
2024-08-31,Everton,Bournemouth,2,3,A,0,0,D,S Attwell,18,17,8,7,6,1,8,4,2,1,0,0,season-2425.csv,1450.4357701174608,1448.6693583097122,0.8,0.4,2.4,0.8,1.2,1.8,1.766411807748682,0.4,1.5999999999999999,-0.6000000000000001,2
